Confirmed,Deaths,Recovered
20,0,1
18,0,8
18,0,7
18,0,18
18,0,9
17,1,0
17,0,0
16,0,1
15,0,0
15,0,0
15,0,0
15,2,0
15,1,0
15,0,0
14,0,0
13,0,0
13,0,0
12,0,0
12,0,2
12,0,0
11,0,0
11,0,0
10,0,0
10,0,10
10,0,3
9,0,3
9,0,0
9,0,0
8,0,1
8,0,0
8,0,0
7,0,2
7,0,0
7,0,4
7,0,0
7,0,0
7,0,0
7,0,0
7,0,0
7,0,0
7,0,0
6,1,0
6,0,0
6,0,1
6,0,0
6,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
4,0,0
4,0,0
4,0,1
4,0,0
4,0,0
3,0,0
3,0,0
3,0,0
3,1,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,1
2,0,0
2,0,1
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
67773,3046,49134
12462,827,1045
9000,354,2959
7755,60,288
2281,48,12
2277,54,183
1908,3,25
1356,8,1282
1273,22,1249
1215,1,1195
1018,4,995
990,6,984
935,1,932
760,6,726
696,7,325
652,4,4
639,15,118
631,0,627
598,0,1
576,6,554
539,3,488
503,5,0
500,1,1
482,13,436
456,8,18
442,0,1
435,8,326
366,29,1
344,3,320
318,6,307
314,3,1
296,1,295
262,0,0
252,2,238
246,0,4
245,1,232
220,0,0
195,0,35
178,0,96
177,3,2
174,2,170
168,6,159
149,0,26
146,2,133
136,3,131
133,0,131
127,2,88
126,3,65
125,1,111
109,0,4
99,1,0
95,0,1
93,1,91
91,0,0
85,0,1
76,3,73
75,1,71
75,0,72
74,0,17
72,0,2
71,7,15
65,2,4
62,1,4
62,2,0
61,3,1
60,1,27
59,0,1
59,0,0
59,1,34
57,0,0
49,1,2
48,1,17
46,0,0
45,0,6
43,1,0
41,0,4
39,1,4
38,0,0
38,0,16
34,1,2
34,0,0
31,0,0
28,2,0
25,0,2
24,0,0
23,0,0
23,0,0
23,1,0
21,0,7
21,0,1
21,0,0
21,0,0
20,0,0
20,0,8
20,0,3
19,1,0
19,0,0
19,0,0
19,0,2
19,0,0
18,0,18
18,0,9
17,0,0
16,0,0
16,0,0
13,0,0
13,0,0
13,0,0
13,0,0
12,1,0
12,0,0
11,0,3
11,0,0
11,0,0
11,0,0
10,0,10
10,0,1
10,0,0
10,0,0
10,0,0
9,0,2
9,1,0
9,0,3
9,0,0
9,0,1
9,0,0
9,0,0
9,0,0
8,0,0
8,0,0
8,0,4
8,1,0
8,0,0
8,1,0
7,0,0
7,0,0
7,1,0
7,0,0
7,0,0
7,0,0
7,0,0
7,0,0
6,0,0
6,0,0
6,0,0
6,0,1
5,0,0
5,0,0
5,1,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
4,0,1
4,0,0
3,0,0
3,0,0
3,0,1
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,1
2,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
67781,3056,50318
12462,827,1045
10075,429,2959
7869,66,333
2281,48,12
2277,55,183
2078,3,25
1356,8,1289
1273,22,1249
1215,1,1197
1018,4,999
990,6,984
935,1,934
760,6,734
702,0,1
696,7,325
652,4,4
639,16,118
631,0,629
615,0,1
599,1,1
576,6,564
539,3,498
503,5,0
482,13,441
456,8,18
442,31,1
435,8,334
344,3,321
328,0,0
318,6,308
314,3,1
302,1,4
296,1,295
262,0,0
252,2,241
245,2,232
221,4,6
195,0,35
178,0,96
174,2,170
168,6,160
149,0,26
146,2,137
136,3,132
133,0,132
131,0,4
129,3,67
127,2,88
125,1,112
108,0,1
103,0,1
99,1,0
94,0,0
93,1,91
89,0,0
85,0,17
80,0,5
76,3,73
75,1,71
75,0,72
73,1,4
71,8,15
70,1,34
69,3,0
67,1,27
65,2,4
61,3,1
59,0,1
59,0,0
52,0,0
52,2,2
49,1,0
49,0,6
49,1,20
46,1,4
46,0,0
45,0,1
45,0,0
43,1,0
42,0,4
39,0,16
35,2,0
34,1,2
32,0,2
31,1,0
29,1,0
28,0,3
27,0,0
24,1,8
24,0,0
24,0,0
23,1,0
23,0,0
22,0,0
22,0,0
21,0,7
21,0,0
20,0,8
20,0,2
19,1,0
19,0,0
19,0,0
19,0,0
19,0,0
19,0,0
18,0,18
18,0,9
18,0,0
17,0,0
17,0,0
17,0,0
16,0,0
16,0,0
16,0,0
15,0,0
15,0,0
14,0,0
13,0,0
13,0,0
12,0,3
12,0,4
12,0,0
12,0,0
11,0,3
11,0,0
11,0,0
11,1,0
10,0,10
10,0,1
10,0,0
10,0,0
10,0,0
9,0,2
9,1,0
9,0,0
9,0,0
9,0,1
9,0,0
8,0,0
8,1,0
8,0,1
7,0,0
7,1,0
7,0,0
7,0,0
6,0,0
6,0,0
6,1,0
6,0,0
6,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
4,0,0
4,0,1
3,0,0
3,0,0
3,0,1
3,0,0
3,0,0
3,0,0
3,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,1
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,1,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
67786,3062,51553
1356,8,1296
1273,22,1249
1215,1,1197
1018,4,1005
990,6,984
935,1,934
760,7,739
631,0,630
576,6,566
539,3,503
482,13,446
436,8,342
346,3,324
318,6,310
296,1,295
252,2,243
245,2,232
174,2,170
168,6,160
146,2,140
136,3,132
134,4,77
133,0,133
127,2,88
125,1,112
76,3,73
75,1,71
75,0,72
93,1,91
18,0,18
10,0,10
1,0,1
27,1,0
5,0,0
32,0,1
2,0,0
33,1,0
64,1,4
92,2,4
36,0,8
35,0,8
16,0,3
2,0,0
64,5,2
1,0,1
6,0,1
85,0,17
75,1,35
5,0,1
80,5,0
74,0,4
1,0,0
3675,7,46
2,0,0
2,0,0
46,0,0
26,2,8
5,0,0
19,0,9
696,7,325
1,0,0
17660,1266,1439
101,9,24
77,3,1
0,0,0
3,1,0
504,1,6
1139,11,4
90,1,0
25,0,0
3,0,0
80,0,5
14,0,1
151,0,0
190,1,0
814,1,1
28,0,2
996,0,1
3661,79,12
5,0,0
189,0,44
134,0,1
17,0,0
79,0,0
801,0,1
798,8,18
804,10,0
4,0,0
17,0,0
2,0,0
6,0,0
5,0,0
27,0,3
15,1,3
8,0,0
4,0,0
11364,514,2959
161,0,4
3,0,0
14,1,0
1,0,0
701,19,118
141,0,0
320,0,0
200,0,97
1,0,0
5,0,0
80,2,27
3,0,0
4,0,0
2,0,0
69,4,2
7979,66,510
17,0,1
10,0,1
1,0,0
1,1,0
112,0,1
1,0,0
1,0,0
1,0,0
559,3,1
45,0,3
82,2,4
7,1,1
2,0,0
2,0,0
31,2,0
43,0,0
1,0,1
1,0,0
1,0,0
2,0,0
68,2,0
3,0,0
1,0,1
19,0,0
1,0,0
5,0,0
141,0,0
155,0,1
24,0,0
13,0,0
86,0,1
1,0,0
34,0,0
23,0,0
29,0,0
1,0,0
5232,133,193
197,0,26
1,0,0
35,0,0
2,0,0
32,0,0
1,0,0
28,0,0
89,0,7
12,0,4
13,0,0
21,0,0
37,0,0
3,0,0
5,0,0
12,0,1
6,0,0
6,0,0
9,0,0
23,1,0
16,0,0
14,0,0
1,0,0
9,0,1
6,0,0
282,4,6
49,0,0
11,0,0
4,0,0
10,0,0
50,2,0
42,1,0
2,0,0
1,0,0
46,0,2
13,0,0
17,0,0
5,1,0
14,0,0
36,0,0
1,0,0
18,0,0
123,0,1
16,0,0
14,0,0
1,0,0
2,0,0
1,0,0
13,0,0
17,0,0
6,0,0
29,1,0
10,0,0
421,0,0
17,0,0
1,0,0
13,0,0
2,0,0
30,0,0
41,0,0
14,0,0
13,0,0
8,1,0
26,0,0
43,0,0
9,0,0
2,0,0
30,0,0
568,37,1
0,0,0
19,0,1
1,0,0
47,0,16
1,0,0
8,0,0
7,0,0
2,0,0
1,0,0
1,1,0
50,1,20
67790,3075,52960
21157,1441,1966
12729,611,2959
8086,72,510
6391,195,517
4585,9,46
4469,91,12
1359,13,4
1356,8,1299
1273,22,1250
1227,1,1211
1140,21,18
1090,3,1
1018,4,1014
990,6,984
961,2,1
959,12,2
935,1,934
827,1,1
773,22,118
760,7,741
696,7,325
689,4,1
655,1,6
631,0,630
576,6,569
572,37,1
539,3,511
525,2,0
482,13,447
437,8,349
353,3,324
340,5,6
337,0,4
318,6,310
296,1,295
252,2,243
245,2,232
238,0,35
228,3,8
225,0,1
212,0,105
210,0,44
193,0,4
189,0,0
181,1,0
174,2,172
169,0,2
168,6,160
156,0,1
151,0,0
146,2,143
140,4,78
138,0,1
136,3,132
133,0,133
129,2,89
129,2,0
125,1,113
123,0,9
115,0,0
112,2,4
111,8,2
110,10,26
109,2,27
104,0,5
103,3,0
103,0,1
102,2,4
101,1,0
96,5,8
93,1,91
93,3,1
85,0,17
82,1,35
80,5,4
79,0,4
77,1,0
76,3,73
76,3,0
75,1,71
75,0,73
69,1,0
66,1,0
64,1,4
64,0,2
61,0,0
59,0,8
57,0,0
53,1,20
53,0,16
51,1,0
49,0,8
47,0,0
46,0,8
46,0,0
46,0,0
44,0,0
41,2,0
41,1,0
40,0,0
38,1,0
38,0,1
38,0,0
38,0,0
37,3,12
36,1,0
34,2,1
32,0,0
32,0,0
31,0,2
30,0,0
30,0,1
29,0,0
28,2,0
27,0,3
27,0,1
26,0,0
26,0,0
26,0,1
26,0,4
26,0,0
26,0,0
25,0,0
24,0,0
22,0,0
22,0,0
21,0,0
21,0,0
21,0,0
20,0,0
19,0,3
19,0,9
19,0,0
18,0,0
18,0,0
18,0,18
18,0,1
18,0,0
17,1,0
17,0,0
17,1,1
17,0,0
16,0,0
15,1,3
14,0,1
14,0,0
14,0,0
12,0,0
12,0,1
12,0,0
11,0,0
11,0,0
10,0,0
10,0,10
10,0,0
10,0,1
10,0,1
10,0,0
10,0,0
10,0,0
9,0,0
9,0,0
9,1,0
8,0,0
8,0,0
8,1,0
7,0,1
7,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,1,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,1,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,1,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
0,0,0
0,0,0
0,0,0
67794,3085,54288
24747,1809,2335
13938,724,4590
8162,75,510
7798,289,517
5795,11,46
4499,91,12
2200,14,4
1360,8,1304
1273,22,1250
1231,1,1211
1221,3,1
1140,21,18
1135,20,2
1022,3,1
1018,4,1014
990,6,984
935,1,934
886,4,1
864,2,1
860,1,6
839,22,118
760,7,741
732,3,0
696,7,325
643,40,1
631,0,631
576,6,570
539,3,516
482,13,453
442,8,353
428,0,42
426,6,6
353,3,324
401,0,4
318,6,310
296,1,295
252,2,243
245,2,232
245,0,2
244,0,10
253,0,0
331,4,8
226,0,105
219,1,0
214,0,60
251,0,4
174,2,172
168,6,160
162,0,0
171,5,8
146,2,143
145,4,81
140,11,2
164,0,1
136,3,133
171,0,1
134,2,4
133,2,91
133,0,133
131,0,9
129,2,0
125,1,114
119,3,0
117,5,8
115,4,0
114,1,35
113,2,13
112,0,5
110,2,21
116,10,26
110,3,1
104,0,4
103,0,1
131,1,0
99,1,0
93,1,91
101,5,4
91,2,0
98,0,23
76,3,73
75,1,71
75,0,73
98,2,0
73,1,4
93,0,2
63,0,8
72,0,0
61,0,8
74,0,0
59,1,0
59,1,20
57,0,8
56,0,16
54,0,0
53,0,2
51,0,0
50,0,0
49,0,1
48,4,12
66,0,0
48,0,0
46,0,0
45,2,1
45,1,0
51,2,0
43,1,0
43,0,0
42,1,0
41,0,4
39,0,0
36,1,0
35,0,0
34,0,0
33,0,0
32,1,1
33,0,0
39,0,0
32,0,0
33,0,0
30,0,1
37,0,0
28,2,0
28,1,1
32,0,1
27,0,3
27,0,0
26,0,0
24,0,0
24,0,0
28,0,0
26,0,0
24,0,0
21,0,1
21,0,0
24,0,0
20,0,3
22,0,9
20,0,0
20,0,0
28,0,0
18,0,18
18,0,0
18,0,0
20,0,0
17,1,0
17,0,0
16,0,0
16,0,0
16,0,0
23,1,6
14,0,1
13,0,0
13,0,0
12,0,1
23,0,0
12,0,0
13,0,1
11,0,0
11,0,0
18,0,1
10,0,0
10,0,10
24,0,1
9,0,0
9,1,0
10,0,0
9,0,0
8,0,0
8,1,0
10,0,0
7,0,1
8,0,1
7,0,0
7,0,0
13,0,0
6,0,0
6,0,0
6,0,0
6,0,0
7,0,0
6,0,0
12,0,0
10,0,0
5,0,0
7,0,0
5,0,0
5,0,0
8,0,0
4,0,0
4,0,0
4,1,0
4,0,0
7,0,0
4,0,0
3,0,0
3,0,0
3,0,0
5,0,0
3,0,0
3,1,0
3,0,0
2,0,0
3,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,0
1,0,0
3,0,0
1,0,0
1,0,0
1,0,1
1,0,0
2,0,0
1,0,0
1,1,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
0,0,0
0,0,0
0,0,0
67798,3099,55142
27980,2158,2749
14991,853,4590
9942,342,530
8236,75,1137
7272,17,67
6633,148,12
2200,14,4
1543,55,20
1413,24,2
1361,8,1306
1333,3,1
1273,22,1250
1231,1,1216
1103,6,1
1058,5,1
1018,3,6
1018,4,1014
990,6,984
967,10,0
935,1,934
914,3,1
904,48,1
825,27,144
760,7,746
696,7,325
631,0,631
576,6,570
566,0,42
557,7,6
539,3,516
482,13,455
452,8,360
439,0,4
355,3,325
331,4,8
331,0,3
318,6,310
298,0,3
296,1,295
277,0,10
255,0,4
253,1,0
252,2,248
245,2,233
243,0,109
214,1,77
205,0,1
200,0,1
197,0,1
180,0,0
178,2,1
177,0,5
177,4,13
176,2,172
171,2,4
169,2,0
168,6,161
160,1,0
158,0,9
155,0,0
155,4,84
155,5,0
150,2,27
147,1,35
146,2,144
142,12,2
136,3,133
136,0,2
136,3,0
134,5,8
133,2,91
133,0,133
125,1,115
124,10,26
123,0,9
121,1,0
119,2,13
118,0,2
109,7,4
105,0,2
103,4,4
99,3,1
98,0,23
93,1,92
90,0,8
86,0,0
85,0,0
77,1,0
77,0,0
76,3,73
75,1,73
75,0,75
71,0,8
68,0,8
67,1,20
63,0,0
62,0,0
61,0,16
57,0,2
56,2,1
56,0,0
55,1,0
55,0,1
54,4,12
54,0,0
54,0,0
54,0,0
53,0,4
53,0,0
52,0,0
52,2,0
52,0,0
51,1,0
50,0,0
50,0,0
49,1,0
47,0,0
47,0,1
45,1,0
41,0,3
39,1,1
39,1,0
39,0,0
38,0,0
37,2,0
36,0,3
35,0,0
34,0,1
33,0,0
33,0,1
33,1,0
30,0,2
30,0,0
29,0,3
29,1,1
29,0,0
28,1,0
28,0,1
25,0,0
25,1,0
24,0,2
23,0,0
23,0,0
22,0,9
22,0,0
22,0,0
21,0,1
21,1,1
21,0,0
20,0,0
20,0,0
18,0,18
18,0,0
18,0,1
18,0,0
18,0,1
18,0,0
17,0,1
17,0,1
17,0,0
17,0,0
17,0,0
17,0,0
15,1,6
15,0,0
15,1,0
13,0,0
13,0,0
12,0,0
11,0,0
11,0,10
11,0,0
11,0,0
11,1,0
10,0,2
10,0,0
10,0,0
10,1,0
9,0,0
8,0,2
8,0,0
8,0,0
8,0,0
8,0,0
7,0,0
7,0,1
7,0,0
7,0,0
7,0,0
7,0,0
7,0,0
7,1,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
4,0,0
4,0,0
4,1,0
4,0,0
4,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
2,0,1
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,1,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,1,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,1,0
1,0,1
0,0,0
0,0,0
0,0,0
67799,3111,56003
31506,2503,2941
16169,988,5389
11748,533,1028
9257,24,67
8320,81,1407
7652,148,12
2700,27,4
1950,55,52
1706,13,0
1705,43,2
1463,3,1
1364,8,1307
1332,3,1
1273,22,1250
1243,10,1
1232,1,1216
1190,7,1
1076,55,1
1018,4,1014
990,6,984
977,4,1
935,1,934
878,29,144
761,7,746
698,12,6
696,7,325
673,2,49
631,0,631
576,6,570
540,3,520
482,13,456
456,8,369
448,1,3
439,0,4
396,0,3
387,5,8
358,3,325
337,0,11
321,1,2
321,0,10
318,6,310
296,1,295
275,1,0
267,3,1
266,0,114
253,2,248
246,3,236
238,5,13
236,0,2
228,1,81
225,0,1
223,2,5
220,1,0
218,0,1
216,6,0
210,4,4
201,0,0
196,4,32
196,4,0
187,12,5
185,1,5
184,0,16
177,1,41
176,2,172
172,5,8
171,0,6
168,6,161
162,4,88
161,1,2
160,2,0
154,11,32
147,2,144
146,1,0
142,3,14
140,1,0
136,3,133
133,2,91
133,0,133
130,0,9
125,1,120
120,3,3
117,0,1
114,0,8
112,0,0
110,1,0
109,7,4
103,4,4
98,0,23
94,0,8
93,1,92
82,0,4
78,0,1
78,0,8
77,1,22
76,3,73
75,1,73
75,0,75
74,0,0
74,0,0
74,0,0
72,0,0
72,0,1
69,1,0
68,2,3
68,0,0
67,2,0
67,0,0
67,2,0
66,1,0
66,0,16
65,0,1
65,0,4
65,0,1
65,0,0
64,0,0
62,0,0
60,4,12
60,0,3
60,0,0
58,2,0
56,0,0
56,1,0
55,1,0
51,0,0
50,1,2
49,0,1
47,0,0
47,1,0
47,0,0
47,1,0
46,0,0
44,0,1
41,0,0
39,0,1
39,0,0
38,0,2
38,2,1
36,0,3
34,0,1
34,0,1
33,0,1
33,0,0
33,0,0
32,0,0
31,1,0
30,0,1
30,2,0
29,0,3
29,0,0
28,1,6
26,0,2
26,0,1
26,0,2
26,1,1
26,0,0
25,0,1
24,0,9
24,0,0
23,0,0
23,0,0
23,0,0
22,0,1
22,0,0
22,0,0
21,1,0
21,0,0
21,0,0
21,0,0
20,0,1
19,0,0
18,0,18
18,0,0
18,1,0
16,1,0
16,0,0
15,0,0
14,2,0
13,0,0
12,0,10
12,0,2
12,0,0
12,0,0
11,0,0
11,0,0
11,0,0
11,1,0
11,0,0
10,0,3
10,0,0
10,0,0
10,0,0
9,0,0
9,0,0
9,0,0
9,0,0
8,0,0
8,0,0
8,0,0
8,0,0
8,0,0
7,0,0
7,0,0
7,0,0
7,0,0
7,0,0
7,1,0
7,0,0
7,0,0
7,0,0
6,0,0
6,1,0
6,0,0
5,0,1
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
4,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,1
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,1,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
67800,3122,56927
35713,2978,4025
17361,1135,5389
13910,623,1081
12327,28,105
9043,148,12
8413,84,1540
3028,28,15
2626,71,65
2495,16,0
2051,58,2
1646,4,9
1550,6,1
1486,14,31
1370,8,1313
1279,10,1
1273,22,1250
1232,1,1216
1057,4,1
1018,4,1014
1014,55,0
990,6,984
935,1,934
889,29,144
790,2,60
761,7,746
751,13,0
712,7,325
631,0,631
576,6,570
540,3,525
482,13,459
469,8,378
464,0,3
452,0,4
448,2,3
433,0,11
418,5,8
372,3,2
361,3,326
336,0,10
318,6,310
314,7,0
313,0,114
299,0,2
296,1,295
292,2,5
275,1,0
267,5,4
267,3,0
260,0,19
258,0,1
257,4,0
256,1,88
253,2,250
251,5,13
250,1,5
246,3,237
238,0,0
227,19,11
221,1,5
218,0,0
212,1,42
203,2,0
202,19,5
199,3,0
196,6,32
186,7,4
184,2,0
181,4,92
176,2,172
173,3,0
171,0,6
168,6,161
164,12,43
162,1,0
156,3,14
152,0,0
147,0,8
146,2,144
145,0,1
142,0,15
136,3,133
133,2,91
133,0,133
133,3,3
125,1,122
121,0,8
119,11,4
116,0,0
113,0,26
111,2,0
105,1,0
100,1,22
98,1,0
97,0,0
94,0,8
94,0,0
93,1,92
93,0,1
93,0,4
92,2,0
92,0,0
86,1,0
86,0,0
85,0,0
84,0,1
83,0,1
83,0,0
81,0,4
79,2,3
79,0,0
77,0,0
77,2,0
76,3,73
75,1,73
75,0,75
75,0,16
74,7,12
71,0,1
70,0,0
68,0,0
68,0,0
68,2,0
59,2,0
58,0,0
58,1,2
55,1,0
52,0,1
51,0,5
51,0,1
51,0,0
50,0,0
50,0,0
49,0,0
49,2,1
47,0,0
47,1,0
46,0,0
42,0,0
39,0,1
39,0,12
39,2,0
38,0,2
38,0,1
38,0,2
37,0,3
36,0,0
35,1,0
35,0,1
35,0,0
35,0,1
34,0,0
33,0,0
33,0,0
31,0,2
31,0,0
30,1,1
29,0,0
29,0,0
28,1,6
28,0,0
27,0,0
27,0,1
27,0,0
27,1,0
26,0,0
24,0,0
23,0,0
22,0,1
21,1,0
21,0,0
20,1,0
20,0,0
19,1,0
19,0,0
19,0,0
18,0,18
18,1,0
18,0,0
18,0,0
15,0,0
15,0,10
15,0,0
15,0,0
14,1,3
14,0,0
14,2,0
13,0,2
13,0,0
12,0,0
12,0,0
12,0,0
11,0,0
11,0,0
11,0,0
11,0,0
11,1,0
10,0,0
10,0,0
9,0,0
9,0,0
9,0,0
8,0,0
8,0,1
8,0,0
8,0,2
7,1,0
7,0,0
7,1,0
7,0,0
7,0,0
6,0,1
6,0,0
6,1,0
6,0,0
6,0,0
6,0,0
6,0,0
5,0,0
5,0,0
4,0,0
4,0,0
4,0,0
4,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,1,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,106
1,0,0
1,1,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
67800,3130,57682
41035,3405,4440
18407,1284,5710
17963,830,1107
15320,44,113
10871,243,12
8565,91,1540
5365,34,0
4075,41,15
2689,137,65
2460,76,2
2013,6,9
1795,21,31
1746,7,1
1439,11,16
1378,8,1318
1376,74,0
1273,22,1250
1233,1,1217
1151,6,1
1018,4,1014
990,6,984
952,18,0
935,1,934
924,29,150
900,2,75
785,3,3
761,7,747
742,9,0
712,7,325
694,0,3
677,0,11
631,0,631
621,6,2
576,6,570
557,3,5
540,3,536
483,13,460
480,8,380
460,0,4
454,2,13
422,4,0
418,6,8
417,9,0
400,0,10
392,10,0
363,3,326
355,5,1
345,0,114
335,4,0
334,3,0
330,1,5
328,0,0
318,6,310
311,25,11
307,5,4
296,1,295
287,10,0
286,1,0
278,1,100
277,0,25
277,4,0
274,0,6
272,1,42
267,0,1
260,5,0
257,1,5
256,6,32
253,2,250
246,3,237
238,0,0
234,0,1
231,7,4
217,17,8
208,4,95
206,1,0
199,3,0
199,1,9
194,4,15
192,13,43
192,3,0
176,2,172
168,6,161
159,2,0
159,0,0
157,4,4
154,0,0
150,0,0
148,0,18
146,2,144
144,0,8
140,0,31
137,3,133
134,2,91
133,0,133
125,1,122
123,1,0
123,0,0
121,0,8
121,1,0
119,0,0
119,11,4
119,0,0
118,1,4
115,0,1
109,1,0
108,1,26
107,1,0
105,1,5
103,0,1
102,0,1
99,2,0
97,3,3
95,1,0
94,3,0
93,1,92
89,0,0
88,3,0
87,9,32
86,0,1
85,0,16
81,1,0
80,0,0
79,0,0
78,0,0
76,3,73
75,0,0
75,1,74
75,0,75
73,1,2
72,0,0
69,1,0
69,0,1
67,0,0
64,2,0
63,0,2
63,2,1
62,0,0
60,0,3
60,2,0
53,0,1
53,0,2
52,1,0
52,0,0
51,0,5
50,1,0
49,1,1
48,0,1
48,0,12
47,0,0
45,0,0
44,1,6
44,0,0
44,0,0
44,0,0
44,1,0
44,0,0
42,0,3
42,0,0
40,0,1
40,0,0
39,1,0
37,0,1
37,2,0
36,0,1
35,0,0
34,2,0
